Region,Year,Personal income (thousands of dollars),Population (persons),Per capita personal income (dollars),Construction,Manufacturing,Wholesale trade,Retail trade,Information,"Professional, scientific, and technical services",Administrative and support and waste management and remediation services,Other services (except government and government enterprises),Farm earnings Forestry Fishing Mining Quarrying Oil Gas extraction,Finance Insurance Real estate Rental Leasing,Arts Entertainment Recreation Accommodation Food services,State County Code
4.0,2016,1351487.0,39164.0,34508.0,34549.0,136490.0,,58464.0,17013.0,20484.0,27987.0,29081.0,-3111.99,49263.0,30555.0,20037
4.0,2016,130192.0,2832.0,45972.0,2462.0,1648.0,5120.0,5200.0,,,,,25240.019999999997,,,20039
4.0,2016,861414.0,19064.0,45185.0,18122.0,83403.0,16592.0,22052.0,4264.0,7780.0,,17418.0,38952.0,18020.0,10684.0,20041
4.0,2016,278624.0,7664.0,36355.0,8671.0,26550.0,,5367.0,,1399.0,4221.0,,13957.02,6047.0,999.01,20043
4.0,2016,4710732.0,119440.0,39440.0,141702.0,251811.0,,203734.0,50108.0,248438.0,63448.0,177949.0,33937.0,200337.0,154414.0,20045
4.0,2016,154512.0,2938.0,52591.0,10888.0,7511.0,6629.0,2803.0,,,,2579.0,29190.019999999997,1796.0,,20047
4.0,2016,115503.0,2547.0,45349.0,,,,1510.0,,1123.0,504.0,1680.0,22385.010000000002,,,20049
4.0,2016,1265104.0,28893.0,43786.0,54655.0,52665.0,31204.0,73651.0,28937.0,29733.0,13501.0,42275.0,120352.0,67893.0,33815.0,20051
4.0,2016,229505.0,6328.0,36268.0,4013.0,19839.0,4050.0,5151.0,4490.0,6953.0,1970.0,4853.0,3340.0200000000004,,,20053
4.0,2016,1499040.0,36722.0,40821.0,65739.0,216176.0,66846.0,95096.0,7013.0,24460.0,17408.0,40938.0,163378.0,63532.0,42861.0,20055
4.0,2016,1226715.0,33971.0,36111.0,73438.0,318061.0,55632.0,60295.0,15467.0,19639.0,29481.0,38134.0,39318.020000000004,33208.0,47675.0,20057
4.0,2016,980759.0,25560.0,38371.0,37259.0,57801.0,,43107.0,1828.0,15775.0,6706.0,23645.0,31015.0,19938.0,15152.0,20059
4.0,2016,1531097.0,35586.0,43025.0,20842.0,39922.0,36552.0,40935.0,5635.0,,35434.0,29578.0,2299.0200000000004,42741.0,29647.0,20061
4.0,2016,139686.0,2589.0,53954.0,2732.0,20431.0,6666.0,15843.0,,882.0,,5541.0,13279.0,7365.0,1855.01,20063
4.0,2016,113292.0,2564.0,44186.0,,,2271.0,2962.0,,,,2258.0,17570.010000000002,,643.01,20065
4.0,2016,366171.0,7646.0,47891.0,15497.0,10583.0,15887.0,10203.0,,7262.0,1350.0,,146722.01,11088.0,3937.01,20067
4.0,2016,439043.0,6034.0,72762.0,22344.0,6216.0,25245.0,7889.0,1095.0,5431.0,,8311.0,191796.0,20451.0,,20069
4.0,2016,60872.0,1296.0,46969.0,1322.0,235.0,3038.0,4226.0,,,,637.0,12144.02,,102.01,20071
4.0,2016,251923.0,6151.0,40956.0,4572.0,7279.0,2393.0,3901.0,,2043.0,,,26393.01,2472.0,1535.0,20073
4.0,2016,139732.0,2536.0,55099.0,,,5046.0,3092.0,,,,1642.0,72027.01999999999,6298.0,,20075
4.0,2016,256099.0,5685.0,45048.0,14288.0,20380.0,5692.0,14039.0,325.0,,2063.0,3970.0,25484.01,,,20077
4.0,2016,1339417.0,34913.0,38364.0,60442.0,247538.0,16827.0,49472.0,1925.0,26080.0,9464.0,33220.0,36218.01,39555.0,19972.0,20079
4.0,2016,254366.0,4006.0,63496.0,7117.0,8013.0,8785.0,4111.0,,2300.0,1356.0,6785.0,99008.01999999999,,,20081
4.0,2016,84978.0,1870.0,45443.0,766.0,,2149.0,,,,,,12863.02,1831.0,,20083
4.0,2016,524513.0,13291.0,39464.0,16880.0,14037.0,4968.0,14524.0,2684.0,3883.0,2197.0,12080.0,761.02,12414.0,,20085
4.0,2016,782946.0,18897.0,41432.0,71147.0,11925.0,,9303.0,,,4804.0,20912.0,6759.02,3338.01,5108.0,20087
4.0,2016,136299.0,2901.0,46983.0,,1013.0,3806.0,3543.0,,,,2147.0,25293.01,1488.0,,20089
4.0,2016,38610439.0,584451.0,66063.0,1363598.0,1506589.0,2191488.0,1677914.0,1089925.0,3963383.0,1577839.0,806752.0,51217.0,4498348.0,850187.0,20091
4.0,2016,204884.0,3917.0,52306.0,,,,3195.0,449.0,,,3343.0,61573.020000000004,,817.01,20093
4.0,2016,312083.0,7467.0,41795.0,23904.0,22665.0,,6993.0,,5426.0,,,20883.0,15528.0,,20095
4.0,2016,96997.0,2483.0,39064.0,18355.0,421.0,5373.0,1686.0,,251.0,,2821.0,5108.01,1806.0,1601.0,20097
4.0,2016,842971.0,20444.0,41233.0,12992.0,110278.0,,34082.0,3785.0,9011.0,3357.0,18358.0,5508.01,17485.0,10472.0,20099
4.0,2016,124725.0,1636.0,76238.0,,,7204.0,,,,,1347.0,60347.01,2469.0,,20101
4.0,2016,3223722.0,80204.0,40194.0,98456.0,74237.0,,79234.0,6770.0,124515.0,38743.0,58984.0,-286.99,93136.0,36694.0,20103
4.0,2016,122846.0,3073.0,39976.0,,,4671.0,1426.0,,,921.0,2775.0,7498.02,2096.01,420.01,20105
4.0,2016,320515.0,9558.0,33534.0,22822.0,6636.0,2332.0,8986.0,,3402.0,1862.0,8871.0,-4622.99,6207.0,,20107
4.0,2016,129176.0,2831.0,45629.0,,,7628.0,4537.0,,,,3653.0,6642.02,5430.0,,20109
4.0,2016,1161233.0,33510.0,34653.0,31060.0,183873.0,30515.0,53347.0,15773.0,,24100.0,30117.0,9735.0,30117.0,24400.0,20111
4.0,2016,1398799.0,28804.0,48563.0,81510.0,358688.0,25858.0,43980.0,5619.0,,22815.0,33534.0,115818.0,43446.0,19254.0,20113
4.0,2016,483986.0,12112.0,39959.0,11914.0,34224.0,11733.0,10396.0,1198.0,7388.0,1750.0,10228.0,51293.0,7539.0,3294.0,20115
4.0,2016,460515.0,9836.0,46819.0,12259.0,71699.0,9119.0,17515.0,6445.0,12333.0,,8162.0,49006.020000000004,21564.0,4528.0,20117
4.0,2016,260888.0,4216.0,61880.0,7771.0,3707.0,,4711.0,,2882.0,504.0,3771.0,65818.01000000001,14479.0,,20119
4.0,2016,1457073.0,32964.0,44202.0,65609.0,41521.0,,36602.0,1217.0,23147.0,29442.0,27115.0,12091.01,52470.0,13687.0,20121
4.0,2016,330921.0,6243.0,53007.0,16160.0,20288.0,13219.0,15375.0,,,,,30310.019999999997,,3404.0,20123
4.0,2016,1204085.0,32746.0,36770.0,44264.0,226329.0,32071.0,50293.0,4283.0,,36879.0,24491.0,12459.01,34019.0,41213.0,20125
4.0,2016,251736.0,5573.0,45171.0,6961.0,7776.0,2284.0,5493.0,,3034.0,635.0,,33456.01,6049.0,,20127
4.0,2016,121899.0,2848.0,42802.0,,,3770.0,3878.0,2681.0,843.0,,,29863.01,1925.0,812.01,20129
4.0,2016,541561.0,10241.0,52882.0,18061.0,86283.0,,14129.0,902.0,8674.0,4931.0,9091.0,66612.01999999999,,,20131
4.0,2016,528218.0,16146.0,32715.0,16961.0,61709.0,14168.0,26526.0,,8847.0,,,25240.0,17415.0,,20133
4.0,2016,150749.0,2962.0,50894.0,3543.0,1986.0,7811.0,2504.0,257.0,,,4485.0,37743.01,,436.01,20135
4.0,2016,222245.0,5493.0,40460.0,5722.0,16066.0,,8050.0,2140.0,4072.0,1651.0,4485.0,8387.02,,3243.0,20137
4.0,2016,623778.0,15843.0,39372.0,16305.0,7085.0,5007.0,10162.0,,4319.0,2300.0,,11148.02,9253.0,2787.0,20139
4.0,2016,151211.0,3642.0,41519.0,3533.0,,10916.0,7365.0,,3250.0,,,11046.01,,,20141
4.0,2016,236126.0,5920.0,39886.0,3951.0,8048.0,3225.0,2805.0,,,,,17517.019999999997,7888.0,,20143
4.0,2016,269724.0,6743.0,40001.0,13556.0,2877.0,5920.0,6057.0,,3535.0,268.0,6269.0,38991.020000000004,10783.0,,20145
4.0,2016,247036.0,5428.0,45511.0,4292.0,33572.0,,6908.0,1295.0,4097.0,6110.0,5278.0,1960.0,,2199.01,20147
4.0,2016,1156084.0,23661.0,48860.0,62141.0,135461.0,29708.0,51981.0,12134.0,17179.0,9539.0,21464.0,30196.0,38694.0,9951.0,20149
4.0,2016,437064.0,9584.0,45604.0,16276.0,7815.0,9316.0,35930.0,,11214.0,3007.0,,67483.0,18653.0,8866.0,20151
4.0,2016,116271.0,2549.0,45614.0,4529.0,2674.0,9475.0,10697.0,436.0,4781.0,969.0,2033.0,-2014.0,,,20153
4.0,2016,2424196.0,63220.0,38345.0,93940.0,186013.0,67243.0,109124.0,37311.0,55901.0,68145.0,54203.0,55820.0,102227.0,64183.0,20155
4.0,2016,230308.0,4699.0,49012.0,8274.0,12544.0,7714.0,7792.0,469.0,5031.0,1559.0,4535.0,51707.020000000004,4816.0,,20157
4.0,2016,399872.0,9831.0,40675.0,8693.0,36343.0,14164.0,9420.0,2005.0,8199.0,12181.0,7241.0,64573.01,,,20159
4.0,2016,2903760.0,73343.0,39592.0,102422.0,39178.0,48338.0,106327.0,17247.0,106196.0,31747.0,101210.0,16923.019999999997,155597.0,88599.0,20161
4.0,2016,200624.0,5076.0,39524.0,,,12685.0,4969.0,1005.0,3837.0,1794.0,6101.0,19104.010000000002,2856.0,,20163
4.0,2016,128705.0,3058.0,42088.0,2778.0,14915.0,3597.0,2708.0,,,,,4829.02,2051.0,711.01,20165
4.0,2016,287501.0,6988.0,41142.0,9424.0,28196.0,7829.0,7349.0,3056.0,4720.0,,7375.0,30373.01,7069.0,5735.0,20167
4.0,2016,2466597.0,55142.0,44732.0,104365.0,306297.0,,131878.0,17025.0,116121.0,41999.0,159113.0,26723.019999999997,104854.0,68083.0,20169
4.0,2016,316255.0,5032.0,62849.0,5295.0,4095.0,9315.0,8029.0,,5441.0,1502.0,,121061.01999999999,,3121.0,20171
4.0,2016,25197029.0,511995.0,49213.0,1088986.0,4012677.0,766343.0,1066533.0,297769.0,1050468.0,1013115.0,605875.0,1008135.0,1370406.0,877638.0,20173
4.0,2016,756444.0,22709.0,33310.0,,,21813.0,46690.0,2144.0,,16960.0,21741.0,54438.009999999995,44532.0,18671.0,20175
4.0,2016,7928176.0,178146.0,44504.0,350500.0,447125.0,286068.0,321060.0,95411.0,498996.0,238269.0,261479.0,29770.0,717203.0,170929.0,20177
4.0,2016,132693.0,2509.0,52887.0,,,9044.0,2816.0,,,,3594.0,25265.0,,,20179
4.0,2016,219964.0,5965.0,36876.0,4166.0,4398.0,18220.0,13520.0,1888.0,2857.0,,5853.0,8722.02,,,20181
4.0,2016,160411.0,3632.0,44166.0,3708.0,1133.0,10259.0,4159.0,673.0,860.0,940.0,5234.0,27769.019999999997,2658.0,,20183
4.0,2016,208250.0,4208.0,49489.0,1911.0,3171.0,1735.0,1201.0,,3431.0,,,70319.0,3591.0,641.01,20185
4.0,2016,114092.0,2062.0,55331.0,,,13353.0,2531.0,,,,1656.0,12230.01,,785.01,20187
4.0,2016,216751.0,5584.0,38816.0,,,,6087.0,,4616.0,1065.0,,30783.019999999997,8995.0,,20189
4.0,2016,863013.0,23272.0,37084.0,15371.0,75170.0,13647.0,26929.0,13662.0,9258.0,2476.0,20698.0,50721.0,21405.0,,20191
4.0,2016,316778.0,7892.0,40139.0,14969.0,7586.0,35839.0,23181.0,7736.0,4663.0,4298.0,11740.0,3994.0200000000004,24487.0,9542.0,20193
4.0,2016,119119.0,2872.0,41476.0,2277.0,2233.0,3593.0,3365.0,1069.0,,,3243.0,4163.02,,,20195
4.0,2016,336618.0,6891.0,48849.0,11459.0,8780.0,1286.0,1641.0,,2014.0,4323.0,,8668.01,,,20197
4.0,2016,69813.0,1497.0,46635.0,,,7224.0,1738.0,,,,954.0,14649.01,,718.01,20199
4.0,2016,249292.0,5546.0,44950.0,6901.0,10086.0,5813.0,5352.0,,2062.0,,5637.0,42537.020000000004,,,20201
4.0,2016,158481.0,2112.0,75038.0,1915.0,3372.0,5020.0,2205.0,0.0,262.0,,2032.0,68673.01999999999,,,20203
4.0,2016,358189.0,8723.0,41063.0,16767.0,86475.0,4902.0,8582.0,726.0,5943.0,1922.0,7889.0,10005.01,,,20205
4.0,2016,107764.0,3165.0,34049.0,1540.0,1783.0,1286.0,3361.0,,331.0,,,7168.01,,879.01,20207
4.0,2016,4998181.0,163831.0,30508.0,416786.0,976351.0,,303085.0,76866.0,392378.0,247491.0,168438.0,-46.980000000000004,164694.0,207678.0,20209
5.0,2016,172713808.0,4436974.0,38926.0,7062364.0,18018948.0,5782228.0,7488807.0,1651840.0,6810941.0,4813825.0,4455200.0,1328901.0,8356927.0,4988352.0,21000
5.0,2016,501164.0,19280.0,25994.0,15599.0,15590.0,4862.0,22339.0,1962.0,,6465.0,12983.0,-4977.99,16761.0,,21001
5.0,2016,616906.0,20631.0,29902.0,16982.0,70060.0,3366.0,15448.0,1708.0,,6033.0,13570.0,5963.01,9791.0,,21003
5.0,2016,814839.0,22158.0,36774.0,19149.0,77821.0,14036.0,22900.0,1129.0,7513.0,,14024.0,-6263.98,10888.0,10643.0,21005
5.0,2016,284931.0,8054.0,35378.0,28358.0,27591.0,,6718.0,2910.0,10619.0,,3872.0,9167.01,1563.0,,21007
5.0,2016,1539190.0,43993.0,34987.0,42461.0,186800.0,143058.0,84280.0,17063.0,22184.0,45278.0,35770.0,-601.99,32062.0,41667.0,21009
5.0,2016,347058.0,12327.0,28154.0,16316.0,,,3611.0,,,,,-3201.9799999999996,1974.0,,21011
5.0,2016,784304.0,27117.0,28923.0,12084.0,47106.0,5923.0,46112.0,3105.0,,8737.0,20741.0,26390.0,21113.0,16563.0,21013
5.0,2016,5592231.0,128536.0,43507.0,205391.0,937979.0,619755.0,332390.0,52252.0,218691.0,246110.0,173205.0,-4225.98,276469.0,214391.0,21015
5.0,2016,762126.0,20030.0,38049.0,24119.0,79633.0,58351.0,37297.0,2107.0,,7568.0,15603.0,3545.0200000000004,19435.0,14718.0,21017
5.0,2016,1737374.0,48132.0,36096.0,116222.0,209284.0,60970.0,112766.0,13443.0,90221.0,56611.0,51468.0,5876.01,48775.0,65036.01,21019
5.0,2016,1049634.0,30018.0,34967.0,28468.0,129205.0,48197.0,61609.0,5474.0,,27619.0,26988.0,-8957.98,36995.0,30889.0,21021
5.0,2016,279732.0,8400.0,33301.0,6250.0,,2709.0,2456.0,,2634.0,590.0,8670.0,-3675.99,2024.0,1184.01,21023
5.0,2016,391723.0,13284.0,29488.0,,,2758.0,15589.0,970.0,2449.0,,7310.0,181.01999999999998,6689.0,,21025
5.0,2016,644122.0,19961.0,32269.0,29036.0,16327.0,11385.0,18216.0,1191.0,3270.0,,12764.0,8737.0,11017.0,5584.0,21027
5.0,2016,2995710.0,79151.0,37848.0,137129.0,193260.0,,63079.0,2818.0,34706.0,53186.0,100761.0,-3724.9799999999996,35687.0,46299.0,21029
5.0,2016,410619.0,12845.0,31967.0,13567.0,57959.0,,5130.0,325.0,1994.0,3304.0,10525.0,7222.02,6038.0,,21031
5.0,2016,435222.0,12568.0,34629.0,8120.0,49036.0,,22409.0,2648.0,5542.0,8727.0,10114.0,10336.02,11030.0,,21033
5.0,2016,1297060.0,38437.0,33745.0,49474.0,144518.0,,65116.0,9596.0,28961.0,15400.0,31718.0,29258.019999999997,30255.0,29948.0,21035
5.0,2016,4058053.0,92211.0,44008.0,,194579.0,162305.0,142173.0,17537.0,122271.0,43474.0,87783.0,856.0100000000002,87676.0,114115.0,21037
5.0,2016,192783.0,4855.0,39708.0,32138.0,2314.0,1167.0,3842.0,,1285.0,1063.0,2249.0,14475.01,,1520.01,21039
5.0,2016,413451.0,10679.0,38716.0,,249451.0,4563.0,20567.0,3243.0,89625.0,30014.0,7592.0,702.01,7065.0,,21041
5.0,2016,810958.0,27046.0,29984.0,26117.0,31921.0,,46965.0,2354.0,,5920.0,21153.0,822.0,12470.0,9210.0,21043
5.0,2016,439381.0,15815.0,27783.0,14644.0,48977.0,15560.0,12642.0,1212.0,,6342.0,10160.0,-5993.98,,,21045
5.0,2016,2615210.0,72351.0,36146.0,59869.0,383802.0,,99884.0,14995.0,83877.0,117420.0,59413.0,4982.0,69133.0,54246.0,21047
5.0,2016,1333913.0,35819.0,37240.0,51392.0,189047.0,49976.0,64008.0,6912.0,46110.0,78671.0,27572.0,-7895.98,31141.0,27278.0,21049
5.0,2016,557200.0,20766.0,26832.0,,11382.0,,20495.0,1856.0,4615.0,,17675.0,-2290.9799999999996,5467.0,,21051
5.0,2016,282410.0,10177.0,27750.0,8590.0,56412.0,4650.0,11604.0,,1379.0,1646.0,,-328.98,3813.0,4331.0,21053
5.0,2016,322648.0,9188.0,35116.0,,29470.0,2981.0,6207.0,1169.0,2108.0,1778.0,6317.0,3346.0200000000004,4478.0,,21055
5.0,2016,210208.0,6738.0,31197.0,,9064.0,,5453.0,,,561.0,,-457.98,3452.0,2875.0,21057
5.0,2016,3951203.0,99674.0,39641.0,118946.0,394206.0,115427.0,205745.0,30592.0,82212.0,80523.0,111627.0,35578.009999999995,231013.0,95126.01,21059
5.0,2016,360807.0,12114.0,29784.0,14149.0,,2462.0,4099.0,,,990.0,,-5258.98,,,21061
5.0,2016,164939.0,7588.0,21737.0,1946.0,236.0,,1485.0,,,,,-788.98,817.01,1133.01,21063
5.0,2016,432985.0,14307.0,30264.0,,,617.0,8733.0,1939.0,,,8599.0,-3580.9799999999996,3929.0,4666.0,21065
5.0,2016,14338062.0,318449.0,45025.0,910884.0,1129429.0,497552.0,818362.0,188061.0,1123822.0,634245.0,448654.0,10758.0,746566.0,695621.0,21067
5.0,2016,421799.0,14507.0,29076.0,,24043.0,6911.0,15245.0,1241.0,2665.0,2060.0,12032.0,-4582.98,8774.0,3876.0,21069
5.0,2016,1224398.0,37110.0,32994.0,53275.0,27749.0,32649.0,47315.0,32633.0,31505.0,23526.0,30245.0,28.020000000000003,17338.0,16280.0,21071
5.0,2016,2003752.0,50560.0,39631.0,73393.0,178411.0,81603.0,86638.0,23985.0,85955.0,132650.0,69620.0,-6239.98,78962.0,60280.0,21073
5.0,2016,194643.0,6179.0,31501.0,5296.0,21097.0,4597.0,11589.0,,1822.0,218.0,,7730.02,5091.0,,21075
5.0,2016,254097.0,8609.0,29515.0,6320.0,,,5671.0,,4538.0,1896.0,8824.0,-1777.98,1642.01,,21077
5.0,2016,516974.0,17292.0,29897.0,32907.0,8793.0,5489.0,4521.0,1548.0,5648.0,6854.0,11435.0,-3483.9799999999996,4701.0,,21079
5.0,2016,817664.0,24923.0,32808.0,21008.0,44714.0,14485.0,32879.0,2037.0,19173.0,,16325.0,-4870.98,9314.0,15434.0,21081
5.0,2016,1281891.0,37182.0,34476.0,39426.0,85010.0,40483.0,56523.0,6485.0,,13606.0,41433.0,50555.020000000004,30073.0,14434.0,21083
5.0,2016,825832.0,26184.0,31540.0,43376.0,105991.0,23174.0,27685.0,2435.0,,10002.0,17880.0,-2305.9799999999996,8342.0,11857.0,21085
5.0,2016,366257.0,11060.0,33115.0,,3683.0,1899.0,9281.0,862.0,2863.0,1551.0,6297.0,1511.01,6788.0,,21087
5.0,2016,1334961.0,35893.0,37193.0,19639.0,48253.0,14318.0,33191.0,9550.0,16302.0,15356.0,25734.0,-4087.9799999999996,15565.0,12860.0,21089
5.0,2016,305948.0,8810.0,34727.0,55181.0,236104.0,,3676.0,,2104.0,4515.0,,-750.98,4274.0,,21091
5.0,2016,4320710.0,107316.0,40262.0,105849.0,527846.0,46300.0,216412.0,122953.0,114627.0,125516.0,134545.0,-5150.98,136189.0,101130.0,21093
5.0,2016,754534.0,27168.0,27773.0,7595.0,3126.0,6936.0,24882.0,2182.0,9056.0,,16884.0,-373.98,8759.0,,21095
5.0,2016,633575.0,18646.0,33979.0,28447.0,96350.0,3008.0,22041.0,1996.0,4797.0,3467.0,16338.0,-6748.98,5737.0,,21097
5.0,2016,600944.0,18627.0,32262.0,,135566.0,4512.0,15359.0,1424.0,2733.0,1271.0,11605.0,-2443.9799999999996,4779.0,7374.0,21099
5.0,2016,1701810.0,46253.0,36794.0,69148.0,360821.0,60961.0,73814.0,10127.0,26461.0,53506.0,57080.0,18342.010000000002,41062.0,30938.0,21101
5.0,2016,560557.0,15818.0,35438.0,12258.0,30823.0,6842.0,7162.0,,,4515.0,,-3110.9799999999996,,,21103
5.0,2016,170027.0,4627.0,36747.0,,,,3051.0,,,,3787.0,39526.0,,,21105
5.0,2016,1673661.0,45904.0,36460.0,66067.0,151138.0,24606.0,118615.0,4011.0,,26586.0,55137.0,76909.0,36378.0,29209.0,21107
5.0,2016,339483.0,13368.0,25395.0,,3455.0,,4332.0,3802.0,953.0,,,-7193.98,3202.0,980.01,21109
5.0,2016,36247796.0,765352.0,47361.0,1671094.0,4385692.0,2042454.0,1657482.0,650915.0,2748192.0,1528869.0,1015464.0,-34214.0,4211715.0,1582409.0,21111
5.0,2016,2070751.0,52357.0,39551.0,105991.0,164408.0,67761.0,127752.0,7701.0,,48319.0,45465.0,-1774.98,26301.0,50295.0,21113
5.0,2016,729350.0,22978.0,31741.0,15021.0,2106.0,5157.0,42825.0,8191.0,12580.0,5055.0,16001.0,-1310.98,12192.0,,21115
5.0,2016,8431209.0,164945.0,51115.0,392250.0,427880.0,,253663.0,25876.0,358280.0,133958.0,152624.0,-5397.98,633654.0,385865.0,21117
5.0,2016,435773.0,15544.0,28035.0,10032.0,,,12050.0,5865.0,4576.0,,9835.0,6444.01,,,21119
5.0,2016,847117.0,31687.0,26734.0,18017.0,28859.0,,39775.0,5470.0,34131.0,7751.0,21682.0,1180.01,11431.0,13057.0,21121
5.0,2016,473560.0,14096.0,33595.0,17922.0,22511.0,,6639.0,,2002.0,6681.0,8787.0,-6151.98,,3925.0,21123
5.0,2016,1972002.0,60250.0,32730.0,64645.0,232794.0,,121704.0,18590.0,44504.0,140181.0,50082.0,16933.0,53872.0,46108.0,21125
5.0,2016,455636.0,15863.0,28723.0,14783.0,,,17316.0,,4813.0,2785.0,11039.0,-1790.98,3759.0,,21127
5.0,2016,193774.0,6580.0,29449.0,,,,8103.0,,2549.0,,4947.0,2665.01,1122.01,,21129
5.0,2016,314243.0,10538.0,29820.0,,,,6687.0,,,2745.0,,-76.97999999999999,,1383.01,21131
5.0,2016,676905.0,22773.0,29724.0,7317.0,5649.0,,24613.0,2994.0,,4671.0,17359.0,7065.01,6587.0,,21133
5.0,2016,381881.0,13442.0,28410.0,,17589.0,3695.0,4842.0,1106.0,812.0,1395.0,10254.0,-475.99,,1790.0,21135
5.0,2016,709333.0,24372.0,29104.0,27772.0,26222.0,7169.0,20320.0,1059.0,19906.0,,14730.0,-14175.99,7780.0,6567.0,21137
5.0,2016,319251.0,9269.0,34443.0,29563.0,5901.0,3689.0,6727.0,,,1018.0,7038.0,-4112.98,1014.01,,21139
5.0,2016,930839.0,26593.0,35003.0,36223.0,223842.0,26867.0,31234.0,3547.0,12701.0,8833.0,32117.0,12220.02,14549.0,,21141
5.0,2016,254654.0,8069.0,31560.0,9045.0,,3013.0,6673.0,,4555.0,3047.0,5739.0,-1908.99,2257.0,11468.0,21143
5.0,2016,2992717.0,65162.0,45927.0,137374.0,128062.0,,201662.0,58446.0,196430.0,112851.0,78099.0,-2143.9799999999996,111465.0,106018.0,21145
5.0,2016,408360.0,17511.0,23320.0,7563.0,,,10400.0,1592.0,1987.0,974.0,9244.0,-1275.98,5309.0,3843.01,21147
5.0,2016,346452.0,9475.0,36565.0,5801.0,9866.0,6141.0,9182.0,,,1649.0,,37969.020000000004,,,21149
5.0,2016,2967495.0,89547.0,33139.0,106231.0,381723.0,35728.0,131440.0,18392.0,155189.0,58528.0,70456.0,-13258.98,53362.0,80817.0,21151
5.0,2016,309227.0,12684.0,24379.0,4525.0,,683.0,5841.0,,4580.0,,7337.0,-1134.9899999999998,,2572.01,21153
5.0,2016,662014.0,19205.0,34471.0,20107.0,227930.0,11317.0,21263.0,1515.0,,17349.0,16576.0,-9763.98,11886.0,10636.0,21155
5.0,2016,1194024.0,31365.0,38069.0,143096.0,267195.0,,49327.0,5002.0,21338.0,20413.0,36136.0,725.02,29345.0,22454.0,21157
5.0,2016,331476.0,12002.0,27618.0,,,3751.0,10089.0,,4083.0,,10048.0,22379.0,,,21159
5.0,2016,640959.0,17190.0,37287.0,41748.0,95011.0,21924.0,40378.0,7697.0,,19025.0,18265.0,-1377.98,15797.0,20025.0,21161
5.0,2016,1033136.0,28126.0,36732.0,37998.0,36604.0,3877.0,24259.0,6826.0,6864.0,,20271.0,7196.01,13703.0,,21163
5.0,2016,184249.0,6408.0,28753.0,,6185.0,144.0,2108.0,110.0,,,,-1487.98,,,21165
5.0,2016,742588.0,21477.0,34576.0,28764.0,178120.0,,23735.0,1939.0,11454.0,,17209.0,-7547.98,9404.0,18014.0,21167
5.0,2016,289364.0,10018.0,28884.0,,34300.0,,5162.0,,1603.0,825.0,8692.0,-1364.99,2327.01,,21169
5.0,2016,337044.0,10588.0,31833.0,14387.0,27272.0,6379.0,14036.0,1006.0,,,10380.0,9470.01,9151.0,,21171
5.0,2016,912730.0,27771.0,32866.0,28378.0,221750.0,11768.0,54776.0,6651.0,,17029.0,23266.0,-6120.98,24479.0,18629.0,21173
5.0,2016,325347.0,13298.0,24466.0,,18440.0,,10266.0,5667.0,,,8255.0,-5577.98,,,21175
5.0,2016,951191.0,31028.0,30656.0,55777.0,43042.0,,37274.0,3422.0,,13287.0,22415.0,7601.02,12836.0,14738.0,21177
5.0,2016,1748601.0,45559.0,38381.0,85469.0,289766.0,35580.0,64461.0,5564.0,,30367.0,30442.0,-9893.98,34659.0,27500.0,21179
5.0,2016,221914.0,7084.0,31326.0,6019.0,2786.0,,2230.0,,940.0,,4190.0,-3316.9799999999996,,,21181
5.0,2016,770050.0,24378.0,31588.0,21456.0,131431.0,7540.0,27938.0,3775.0,,14475.0,17517.0,5663.02,8266.0,,21183
5.0,2016,3685943.0,65560.0,56222.0,104579.0,69150.0,66968.0,64578.0,12623.0,96056.0,36640.0,51525.0,455.02,151339.0,45259.0,21185
5.0,2016,371317.0,10642.0,34892.0,6987.0,,4427.0,4583.0,,1382.0,2089.0,5641.0,-1619.99,,3937.0,21187
5.0,2016,124861.0,4491.0,27802.0,1997.0,,122.0,,,,,2820.0,-1084.98,1439.0,,21189
5.0,2016,500954.0,14560.0,34406.0,,21787.0,4934.0,4905.0,,6393.0,,10548.0,-4658.98,4526.0,2887.0,21191
5.0,2016,944199.0,27343.0,34532.0,11924.0,1988.0,,58118.0,5343.0,,18966.0,23723.0,123.02000000000001,22040.0,,21193
5.0,2016,2003025.0,60555.0,33078.0,41321.0,39759.0,37933.0,114949.0,16292.0,57435.0,19232.0,46063.0,117047.0,53946.0,39835.0,21195
5.0,2016,374790.0,12308.0,30451.0,,15928.0,946.0,11869.0,369.0,892.0,4385.0,7331.0,-1733.98,,5805.0,21197
5.0,2016,2294990.0,63956.0,35884.0,81739.0,213204.0,56787.0,118672.0,14173.0,41238.0,48935.0,57684.0,-4555.0,54293.0,52528.0,21199
5.0,2016,63745.0,2155.0,29580.0,,148.0,54.0,,0.0,236.0,94.0,1618.0,-1994.99,428.0,52.01,21201
5.0,2016,486433.0,16850.0,28868.0,,6035.0,2309.0,8979.0,20016.0,2737.0,1317.0,10925.0,-4254.98,5307.0,,21203
5.0,2016,703587.0,24451.0,28775.0,,56431.0,,42984.0,4386.0,6260.0,7625.0,14086.0,-862.98,17203.0,,21205
5.0,2016,543562.0,17722.0,30672.0,,95797.0,2171.0,26500.0,8944.0,,2822.0,14195.0,-1243.9899999999998,11209.0,14418.0,21207
