GeoFIPS,GeoName,Region,Year,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government
55125,"Vilas, WI",3,2016,1081124,21435,50437,555960,61491,39420,22071,35003,529472,282809,268843,266951,83531,61460,205478,3621,201857,5549,550411,421986,(D),3626,(L),(D),(D),127,(D),(L),122891,65980,19034,14820,32126,15907,11922,6515,(D),(D),898,617,(L),(L),-819,(D),(D),(D),3985,1024,(D),(D),(D),0,(L),121,1089,(L),344,(D),14541,36005,9090,735,1592,4931,8005,1934,4150,971,640,1365,844,1748,7733,(D),(L),(L),4218,(D),(L),(L),841,(D),(L),4225,1962,(D),(D),(NA),1066,(D),(D),9397,0,6369,407,2497,124,8411,7479,924,(L),11872,1726,12337,11037,1300,2948,30098,13375,(D),9620,(D),4910,716,676,3518,40194,18427,21767,27106,8088,7394,9825,1799,128425,4469,4596,119360,10237,109123
55127,"Walworth, WI",3,2016,4529061,102959,43989,2537885,293222,157129,136093,612302,2856965,901701,770395,1735750,503475,367382,298660,9620,289040,27221,2510664,1981743,(D),11996,-73,(D),(D),(L),(D),(L),(D),166794,50758,5093,110943,589049,380558,12330,9546,13802,90031,132845,36285,(D),9878,(D),12288,42620,208491,77179,(D),(D),2992,(L),(L),(D),5341,(L),16128,102426,150112,174100,38874,4160,5220,21277,22429,10766,11609,5267,2580,36611,9814,5493,(D),(L),(L),(L),44062,10157,(L),80,2944,(D),10904,13463,5291,1411,(D),(NA),4276,(D),(D),47403,0,28945,6020,12250,188,54134,45178,(D),(D),118200,9831,55107,48233,6874,16356,188749,78348,(D),58961,(D),46710,(D),(D),38870,148993,78114,70879,99893,30572,27925,38780,2616,528921,13658,8074,507189,(D),(D)
55129,"Washburn, WI",3,2016,677919,15648,43323,340119,41021,24396,16625,41775,340873,138424,198622,214119,67329,50704,58671,-31,58702,3359,336760,255614,(D),3538,(D),(D),(D),1133,(D),74,(D),21567,6259,912,14396,55515,32476,9886,1827,(L),(D),10433,(L),(L),(D),(L),(D),(D),23039,(D),155,(L),(L),(L),(D),268,(D),(L),(D),219,(D),28126,6589,(D),(D),3516,6479,2367,3699,(D),447,1210,692,1991,16686,(L),393,(L),11846,(D),(L),(D),(D),(D),(D),3077,(D),(D),(D),(NA),-717,(L),72,7498,0,5457,(D),(D),(L),4042,(D),(D),(L),(D),(D),5087,2006,3081,(D),(D),14115,(D),10744,2531,1996,628,(L),1365,12166,1636,10530,13405,3972,2617,6439,377,81146,6206,1244,73696,19677,54019
55131,"Washington, WI",3,2016,6990182,134296,52051,3629833,428128,230051,198077,1691227,4892932,1158509,938741,2582996,645351,447274,401486,1858,399628,17821,3612012,3246955,4251,1904,(L),2359,9098,496,(D),(D),(D),256164,56302,8247,191615,1004861,675251,6653,15798,74095,225048,202391,6917,(D),32970,(D),10487,13342,329610,70443,(D),(D),1077,0,(D),63766,100520,(L),49564,41986,294941,244912,38369,5978,5958,34280,33218,14491,16739,9880,12198,47544,10871,15386,(D),(D),192,(L),93395,14300,(L),65,6862,(D),5029,44359,31197,7404,(D),(NA),2956,(L),(D),211679,0,52060,25050,133708,861,68303,56572,11632,99,120438,21967,122787,95803,26984,19881,412232,242241,(D),70778,(D),23378,(D),(D),18914,92783,6900,85883,158509,51209,45038,59964,2298,365057,21673,10725,332659,33043,299616
55133,"Waukesha, WI",3,2016,26105360,398424,65522,18943823,2207210,1153480,1053730,1268733,18005346,5199560,2900454,13984059,3113788,2060058,1845976,5018,1840958,13405,18930418,17651326,2927,1197,(L),1737,22772,620,22111,(L),(D),1501381,341197,213925,946259,3662158,2655855,(D),34150,81547,558830,684487,555308,493507,(D),90836,33952,82731,1006303,143439,11044,(D),2830,(D),(D),69014,458585,6578,93708,218394,1737931,1322682,224318,43695,48868,107851,212915,73190,102608,43570,49628,191382,76670,147987,(D),(D),9652,(L),123541,42240,(L),(D),42832,84686,87059,523553,101606,15530,12024,(NA),90576,302722,1095,1429637,(D),548335,(D),578572,(D),405689,317001,83680,5008,1552479,916729,759299,692231,67068,214389,1877386,968806,442459,301174,164947,118193,(D),(D),84969,387650,45412,342238,687594,247937,207808,215175,16674,1279092,71234,31887,1175971,131791,1044180
55135,"Waupaca, WI",3,2016,2238999,51533,43448,1162032,140004,77318,62686,338602,1360630,367254,511115,794504,232822,170136,134706,18605,116101,33198,1128834,921583,6434,2905,(L),3544,(L),(L),0,0,10017,73204,14946,13073,45185,399597,259244,18639,(D),(D),37332,6713,(D),(D),37457,-196,(D),(D),140353,68594,(D),0,0,0,0,(D),686,(L),(L),27461,29320,79250,15133,1292,1696,6521,14883,6202,9514,(D),(D),14361,2851,4960,26433,(L),2004,(L),18892,2522,(L),(L),1761,(D),(D),20971,14825,(D),(D),(NA),3954,(D),(L),29372,0,21465,(D),(D),205,6435,5345,1083,(L),19758,4616,22907,16413,6494,4134,105732,34628,(D),41178,(D),6190,1576,(L),4607,31724,4080,27644,45490,14196,13613,17116,565,207251,8831,4024,194396,(D),(D)
55137,"Waushara, WI",3,2016,962351,24162,39829,370052,42406,25672,16734,233445,561091,174705,226555,214097,70177,53443,85778,32269,53509,45580,324472,239823,(D),(D),(L),5217,(D),307,(D),(L),6509,24412,6011,913,17488,50481,36452,642,0,(D),6742,(D),(D),(D),(D),(L),(D),(D),14029,12823,(L),(L),(D),0,(L),197,(D),(L),(D),161,17352,23368,5019,(L),(D),2759,4827,(D),4328,(D),(D),1749,596,2854,18606,(L),(L),(L),16839,(D),(L),(L),(D),(D),67,3131,(D),276,316,(NA),(D),(D),(L),6169,0,3460,(D),(D),59,3896,3581,310,(L),7917,(D),(D),3057,(D),(D),(D),12621,(D),8273,3407,2299,(D),(L),(D),10242,1831,8411,17684,5930,3559,(D),(D),84649,3063,1847,79739,(D),(D)
55139,"Winnebago, WI",3,2016,7413913,169886,43641,6599400,776371,404720,371651,-969152,4853877,1352282,1207754,4984935,1204773,833122,409692,8260,401432,19526,6579874,5793842,(D),(D),0,(D),(D),(L),(D),(L),(D),468758,203123,28455,237180,1803626,849984,23592,4410,(D),115541,95332,(D),23716,413642,(D),5112,15607,953642,21310,5526,(D),1901,(D),(D),501448,151360,(D),49214,210213,(D),325045,63381,3677,9860,23191,40724,17293,24662,12122,7622,44941,18441,59131,226961,(D),15315,(L),134625,12025,(L),(L),(D),27860,31868,123170,(D),1612,(D),(NA),3047,(D),(D),299736,0,98105,34493,165959,1179,63511,48369,(D),(D),349272,672288,234492,226319,8173,21033,600679,328024,123443,97060,52152,24679,(D),(D),19796,122442,13514,108928,201950,51187,56387,88814,5562,786032,36188,13728,736116,299278,436838
55141,"Wood, WI",3,2016,3157737,73107,43193,2545453,296412,159724,136688,-259433,1989608,501184,666945,1824641,469113,332425,251699,6342,245357,30160,2515293,2188584,(D),(D),(L),4273,(D),275,(D),(L),10117,150307,31088,24208,95011,398287,140866,40466,6510,(D),35931,35709,(D),(D),(D),(D),8978,7631,257421,38634,149,(L),(D),(L),(D),184271,7960,(L),14923,6848,98829,142596,24549,3620,3259,15875,18513,8951,12923,2262,2757,26940,6595,16352,271655,79,9624,(L),239606,11220,(D),(D),5299,(D),4023,107946,81682,(D),(D),(NA),16273,(D),(L),57605,0,43888,1320,11693,704,34794,26581,8168,(L),49970,23498,39836,33893,5943,8997,645582,450201,(D),45114,(D),6101,(D),(L),(D),41000,6318,34682,91854,28762,27979,33661,1452,326709,14314,5820,306575,44925,261650
55901,"Shawano (includes Menominee), WI",3,2016,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
56000,Wyoming state total,7,2016,32270465,585501,55116,20814632,2544589,1205349,1339240,-192511,18077532,9886126,4306807,13443927,3951335,2612095,3419370,-88289,3507659,73185,20741447,15348420,89873,(D),(D),44824,2388793,661407,1073904,653482,328737,1754956,348521,412657,993778,858583,306474,27166,60925,5640,94407,50960,12493,17016,8635,2777,7505,18950,552109,33068,20230,(D),(D),(D),671,0,11708,233085,233978,15007,818631,1235532,282049,29899,35270,127942,168627,45656,164129,40184,33331,191129,60729,56587,1903528,39002,271128,(D),330036,22387,1033239,3409,75530,(D),70628,237611,40616,21970,21438,(NA),132800,14477,6310,504138,0,(D),37766,180147,(D),612404,392490,213498,6416,915807,80407,404860,348517,56343,85132,1525046,877957,212082,188769,246238,81196,(D),(D),53996,908880,452846,456034,614306,282426,153179,163170,15531,5393027,686138,348485,4358404,1157770,3200634
56001,"Albany, WY",7,2016,1488074,38256,38898,1031255,125076,57058,68018,14920,921099,352704,214271,692108,256604,188586,82543,3795,78748,12321,1018934,505036,1572,(D),(L),(D),7836,(D),(D),4700,3777,59476,19027,3063,37386,24346,21328,875,(D),0,540,2227,3858,(D),(D),0,848,57,3018,492,(D),(L),(L),(L),0,0,1730,136,(D),(L),16216,63403,17068,1205,1186,4835,7754,2561,9850,1401,669,(D),3353,(D),15702,(D),5252,(L),4609,(L),(D),(L),2483,(D),(D),5543,(D),(D),1448,(NA),1829,257,(D),36272,0,(D),(D),21682,(D),22397,15969,6421,(L),69372,(D),(D),14018,(D),9738,81152,48509,190,12782,19671,2709,(D),(D),2498,38582,9299,29283,32227,11736,10112,9200,1179,513898,14059,7678,492161,(D),(D)
56003,"Big Horn, WY",7,2016,429955,12005,35815,269615,36811,17349,19462,20184,252988,79439,97528,190818,63524,44062,15273,-2933,18206,5381,264234,165833,3308,(D),53,(D),33803,(D),30772,(D),3198,23686,2599,12934,8153,20266,12943,(D),(D),0,4430,(D),0,(D),0,0,320,(L),7323,7228,(L),0,0,0,0,0,(L),62,(L),(L),5569,8711,1489,(D),(D),942,2171,(D),2233,(D),(D),(D),203,95,13398,(L),7019,(L),2914,(D),3266,(L),(L),(D),-102,4478,(D),93,(D),(NA),(D),(D),(L),7482,0,6524,(L),925,51,853,(D),(D),0,(D),(D),8927,8619,308,(D),(D),3587,(L),(D),2985,(D),0,0,(D),(D),(D),2250,10685,7039,(D),2132,(D),98401,7590,1891,88920,12369,76551
56005,"Campbell, WY",7,2016,2367290,48803,48507,2239577,266839,125818,141021,-226229,1746509,367411,253370,1486348,387333,246312,365896,-19123,385019,-12582,2252159,1872099,(D),1726,108,(D),810048,130499,530298,149251,49639,175085,17382,67396,90307,39171,24159,(D),(D),0,18320,1565,(D),(D),(D),0,(L),(D),15012,(D),(D),(L),(D),(L),(L),0,689,(D),13368,(L),143957,118988,33902,2468,3603,14999,9795,4863,16383,3552,2667,(D),6733,(D),123769,3294,52026,(L),20627,6152,27892,(L),8937,4922,-128,13213,2824,(D),1479,(NA),8331,(D),(L),32961,0,21254,(D),8994,(D),50039,33577,(D),(D),56399,29831,36680,31458,5222,5602,68147,50167,(D),(D),8868,(D),(D),(D),1931,51972,12738,39234,59754,37714,11773,9251,1016,380060,7565,7748,364747,15365,349382
56007,"Carbon, WY",7,2016,768329,15618,49195,536509,69254,31308,37946,21291,488546,168956,110827,374873,133620,95674,28016,-6285,34301,2472,534037,393575,12410,(D),534,(D),(D),9821,(D),4892,4042,65281,5953,39267,20061,(D),(D),(D),(D),(L),(D),(D),0,0,(L),0,(L),174,118118,(D),-119,(L),(D),(L),(L),0,(D),(D),106,(L),4562,31325,4158,623,749,3667,5111,(D),8540,246,(D),6030,699,727,31227,(L),16653,(L),5528,(D),7763,(L),917,(D),-1102,3675,1267,(D),(D),(NA),1844,(L),(L),8163,0,4903,1098,2015,147,3997,2543,1453,(L),11266,1722,10003,7811,2192,(D),(D),11399,62,(D),4232,4418,(D),(D),3517,29695,20921,8774,11908,6037,2159,2742,970,140462,17292,2371,120799,38947,81852
56009,"Converse, WY",7,2016,726324,14191,51182,484783,59544,28632,30912,45621,470860,142727,112737,322319,96345,65433,66119,-8913,75032,-220,485003,361856,3372,(D),78,(D),115744,(D),(D),32117,29322,39447,8238,10807,20402,11839,3927,(L),(L),(L),2184,564,(L),(L),(L),(D),(L),(D),7912,(D),(D),0,0,0,0,0,(L),(D),4454,(L),4809,17758,2584,(D),451,1474,4576,(D),4379,335,101,(D),412,1334,40851,(L),17260,(L),7380,2254,(D),(L),(D),(D),(L),2042,(D),(D),(D),(NA),(D),0,(D),8618,0,5384,(D),1716,(D),23198,16831,(D),(D),12391,(L),9051,7061,1990,(D),(D),11123,109,(D),2323,1404,(D),(L),(D),13497,7448,6049,12118,6743,2610,2589,176,123147,5526,2256,115365,11758,103607
56011,"Crook, WY",7,2016,303367,7464,40644,171371,20813,10402,10411,28199,178757,72500,52110,107092,33503,23092,30776,-2522,33298,2782,168589,121462,2901,(D),(L),(D),21375,(D),(D),10416,(D),21283,(D),(D),13007,13096,12144,(D),(D),0,(D),(L),0,0,0,0,0,(L),952,(D),(L),(L),(D),0,(L),0,(L),230,85,(D),(D),7185,(D),(D),(L),(D),1174,(D),2382,(D),(D),(D),(D),(D),12991,(L),(L),(L),(D),(L),6142,(L),(D),82,-198,(D),(D),138,(L),(NA),(D),(L),(L),3869,0,2445,(L),1358,101,(D),(D),(D),(L),5521,(D),(D),1461,(D),(D),(D),3029,(L),(D),988,1250,(L),(L),1235,5417,3064,2353,(D),2643,1465,(D),261,47127,6881,1191,39055,5520,33535
56013,"Fremont, WY",7,2016,1582561,40242,39326,969085,127894,61182,66712,26983,868174,352907,361480,672756,215661,148949,80668,-11343,92011,309,968776,597966,5685,1216,76,4393,72691,(D),(D),23251,8365,62005,12753,9741,39511,13623,5251,(D),(D),(L),(D),(D),(D),0,(L),0,(D),500,8372,2078,(D),(L),(D),(D),345,0,388,(L),(D),(D),22460,67493,16211,1950,2442,6160,13052,1870,5805,1969,1393,12825,1937,1879,24039,(D),4218,(L),11771,(L),4623,(L),215,(D),(D),9808,2218,(D),(D),(NA),5679,(D),(D),21471,0,13409,(D),5506,(D),26413,(D),11277,(D),35970,6224,12159,8564,3595,(D),(D),56443,(D),17293,17164,2817,140,270,2407,32079,11362,20717,39580,17251,8750,12521,1058,370810,45650,6302,318858,58017,260841
56015,"Goshen, WY",7,2016,544644,13390,40675,287615,35896,17760,18136,67305,319024,107699,117921,178489,59102,40966,50024,12804,37220,22105,265510,171849,6788,3135,195,3458,57,(L),(L),(L),3318,15537,3453,2104,9980,11106,2042,(L),(D),0,(L),(D),0,0,0,0,(L),(L),9064,8160,(D),(L),(D),(L),(L),0,(D),(L),(D),(L),11552,14366,2395,(D),532,2088,(D),(D),3538,133,(D),(D),665,173,17854,56,3074,(L),2522,(L),(D),(L),(D),98,(D),1540,(D),(D),(D),(NA),(D),(D),0,9388,0,5731,(D),2596,(D),4383,(D),(D),(L),6436,(D),(D),1977,(D),1543,42811,18937,(D),(D),(D),491,(D),106,(D),5884,1255,4629,11654,5365,3581,2467,241,93661,5138,1949,86574,31883,54691
56017,"Hot Springs, WY",7,2016,240042,4679,51302,142012,16397,8835,7562,9124,134739,49419,55884,76998,25339,17777,39675,-3024,42699,-1386,143398,107437,(D),528,(L),(D),(D),10520,(D),8785,(D),(D),(D),(D),(D),3923,1678,(L),(D),(L),(D),137,0,0,(L),0,(L),148,2245,(D),(D),(L),(D),(L),(D),0,(L),351,127,(L),(D),(D),(D),(D),(D),869,(D),781,675,(L),(D),(D),53,(D),31596,129,380,(L),5927,53,(D),56,(D),125,-303,695,(D),(D),(L),(NA),(D),(L),(L),(D),0,1569,(L),(D),(L),1868,(D),(D),(L),2856,0,1184,1123,61,874,12734,(D),(L),(D),3943,1054,(L),(D),(D),5619,2724,2895,4983,1919,2112,(D),(D),35961,1132,735,34094,(D),(D)
56019,"Johnson, WY",7,2016,368690,8486,43447,213002,25775,12964,12811,8790,196017,103924,68749,129327,41568,28757,42107,-2678,44785,5412,207590,134743,5982,(D),222,(D),14459,2502,3868,8089,1672,19373,4808,4064,10501,1719,569,(D),0,0,(D),(L),0,0,0,0,(D),(L),1150,(D),(D),(D),0,0,0,0,(D),(L),(D),0,3788,10739,1719,269,(D),1697,2574,(D),1362,(L),(D),(D),374,826,10166,(L),2288,(L),2313,(L),(D),(L),906,(D),-82,1287,(D),(D),(D),(NA),(D),(L),(L),8010,0,5724,(D),(D),(L),12299,(D),(D),(L),9480,70,4457,3793,664,664,7610,(D),(L),(D),3428,1853,(D),150,(D),13082,6638,6444,8033,3418,2975,1640,0,72847,11761,1348,59738,8478,51260
56021,"Laramie, WY",7,2016,4883518,98136,49763,3503013,449101,201194,247907,-70777,2983135,1104373,796010,2422508,773400,525493,307105,-3892,310997,13575,3489438,2066966,(D),3090,192,(D),39667,4467,4400,30800,23357,231370,43414,57398,130558,140097,45970,4015,3968,(D),19533,(D),(D),(D),(D),(L),(D),4617,94127,917,614,(L),(D),(L),(D),0,4225,(D),(D),(D),72864,234497,48919,6733,(D),23994,20864,9037,28259,9129,5299,39085,12796,(D),248577,(D),80891,(L),39827,1462,(D),(L),17194,(D),72362,79515,7843,4492,4219,(NA),50715,11526,720,134194,0,60236,10656,62186,1116,102354,67619,(D),(D),174267,(D),73124,66010,7114,10955,277054,196945,(D),(D),44283,8950,(D),(D),6890,114652,33621,81031,89925,31466,21844,34788,1827,1422472,258807,265962,897703,370736,526967
56023,"Lincoln, WY",7,2016,752105,19110,39357,420787,54355,26433,27922,74774,441206,183394,127505,297761,94488,66566,28538,-6237,34775,-2221,423008,293939,2039,(D),70,(D),80163,45228,(D),(D),23491,55827,12750,8765,34312,7967,6749,(D),(D),(L),(D),(D),0,0,(L),(D),(D),(D),1218,(D),(D),(D),(L),(L),(L),0,(D),(L),(D),(L),7182,21866,4937,241,290,4189,5672,(D),3347,110,131,1306,(D),809,13654,(L),739,(L),7615,(D),4598,(L),205,(D),(D),9882,718,(D),(D),(NA),8816,(D),(D),6851,0,4649,750,1449,(L),7139,(D),(D),(L),10482,(D),(D),6126,(D),367,13967,(D),71,(D),4870,(D),127,132,(D),(D),(D),6269,11145,4898,2087,3938,222,129069,9409,3049,116611,9872,106739
56025,"Natrona, WY",7,2016,5598761,81039,69087,3790220,394152,203216,190936,-248,3395820,1605171,597770,1915483,489500,298564,1385237,-3032,1388269,1642,3788578,3332551,2649,1510,94,1045,242030,98203,18847,124980,16429,328028,48057,59779,220192,112690,73958,2537,7218,(D),23122,19929,(D),(D),7952,(L),(D),3861,38732,955,(D),(L),540,(L),(L),0,2421,(D),(D),(D),372022,227773,60871,6411,9516,22836,18199,9664,29645,8544,6723,36565,10823,7976,848523,(D),9304,599,105355,3695,695818,1588,11301,(D),(D),24553,5428,(D),6237,(NA),10672,(D),(D),85892,0,(D),(D),26754,(D),149941,(D),60916,(D),145694,10474,75809,69027,6782,8156,442040,239312,117764,42472,42492,13745,2296,1437,10012,108770,34615,74155,117333,62401,26303,27191,1438,456027,64847,12815,378365,62913,315452
56027,"Niobrara, WY",7,2016,111715,2480,45046,67056,7914,3940,3974,3057,62199,26502,23014,38398,15150,11176,13508,-1640,15148,1104,65952,35510,(D),161,(L),(D),2599,(D),333,(D),(D),(D),828,(D),(D),(D),(D),0,0,0,(D),(L),0,0,0,0,0,(L),(D),(D),(L),0,0,0,0,0,0,0,0,0,(D),(D),(D),(L),(L),(D),547,(D),1382,(L),(D),(D),(L),(L),(D),(L),3446,(L),(D),(L),6444,(L),(D),(L),-107,(D),(D),52,(L),(NA),(D),(L),(L),(D),0,(D),(L),(D),(L),(D),(D),271,0,(D),0,885,(D),(D),(D),(D),(D),(L),(D),(D),(D),(D),0,(L),(D),(D),852,(D),1085,(D),(D),(D),30442,686,357,29399,(D),(D)
56029,"Park, WY",7,2016,1473879,29353,50212,873940,114725,54827,59898,-32648,726567,486029,261283,589370,177627,117729,106943,-9390,116333,5272,868668,609673,3252,(D),(D),3069,42829,(D),(D),17471,7227,87950,25762,10678,51510,37538,13164,(D),(D),(D),2590,(D),0,(D),(L),0,579,(D),24374,1099,1440,(D),(D),(L),(D),0,320,272,(D),(D),19503,64878,14428,826,1358,5448,10640,3518,5098,1316,1302,15442,2617,2885,20801,(D),2445,(L),5678,(D),(D),(D),1703,(D),(D),16277,4172,4659,(D),(NA),5252,(D),(D),22437,0,14739,(D),4710,(D),20418,13717,6694,(L),38906,6541,17023,14683,2340,1803,100565,52974,(D),(D),12736,10768,1008,6519,3241,60288,39394,20894,30669,14058,7939,7500,1172,258995,63281,4574,191140,18582,172558
56031,"Platte, WY",7,2016,377861,8680,43532,265652,35006,16509,18497,-14929,215717,76555,85589,176734,58826,40329,30092,1566,28526,8559,257093,197286,2848,(D),(L),(D),5914,123,(D),(D),(D),21931,2854,3400,15677,3350,2649,(L),(D),0,(D),(D),0,0,0,0,0,(D),701,(D),(L),0,(D),0,0,0,(D),219,79,(L),(D),16212,5816,(L),(D),1471,2855,686,3081,135,(D),919,(D),(D),24015,(L),13058,(L),4855,(D),(D),(L),1429,163,-395,1450,(D),(D),(D),(NA),350,(L),(L),7638,0,6359,(D),(D),101,4683,3124,1557,(L),9366,(D),(D),(D),129,(D),(D),5954,(D),(D),2409,297,(D),(L),(D),8589,3745,4844,5845,1950,(D),2080,(D),59807,8401,5790,45616,12238,33378
56033,"Sheridan, WY",7,2016,1579033,30200,52286,895940,117603,55526,62077,68078,846415,478861,253757,594802,181451,119374,119687,-3290,122977,5236,890704,610232,6250,(D),(D),4404,31255,25418,2737,3100,(D),90599,27997,6598,56004,27363,22283,(D),(D),(L),4763,(D),(D),(L),(D),(L),(D),(D),5080,(D),(D),67,2881,(L),(D),0,418,(L),(D),0,24356,64369,18647,2212,1517,8374,6964,3089,4569,1342,2793,11057,3030,775,(D),(D),23318,(L),9427,(D),(D),65,980,3335,-232,9835,(D),(D),(D),(NA),5088,(D),(D),20957,0,14644,(D),8777,(D),16483,12422,4057,(L),57321,2502,22222,19279,2943,(D),(D),(D),279,20367,17770,5651,(D),(D),3155,35997,10939,25058,36584,14553,10703,10365,963,280472,70537,4670,205265,27656,177609
56035,"Sublette, WY",7,2016,448036,9769,45863,333784,39319,19086,20233,-49822,244643,152317,51076,227684,64441,44208,41659,-2650,44309,3964,329820,248305,(D),279,(L),(D),113428,74692,(D),(D),3313,39975,4666,16485,18824,2147,1800,(D),(D),0,(D),(L),0,0,0,0,(D),(D),347,(D),(L),0,(D),0,0,0,(L),199,70,(L),856,13518,2781,(D),(D),1742,914,(D),3890,(D),(D),(D),(D),(D),18189,(L),320,(L),9647,(D),(D),(L),(D),66,(D),1584,(D),112,(L),(NA),(D),(L),(L),4436,0,(D),(D),(D),(L),8282,5733,2546,(L),9466,(D),(D),(D),4501,(D),(D),3629,(L),(D),2074,(D),(D),(D),(D),(D),(D),4083,6431,2771,(D),2056,(D),81515,10956,1476,69083,7634,61449
56037,"Sweetwater, WY",7,2016,2123215,44165,48075,1973816,238554,113278,125276,-157240,1578022,275469,269724,1354045,360529,235253,259242,-6306,265548,-4327,1978143,1642895,(D),147,(L),(D),645766,139189,329032,177545,(D),146410,14020,37631,94759,191198,19991,(D),4815,(L),(D),(D),(L),(D),(L),(L),(D),4249,171207,(D),(L),0,(D),0,0,0,(D),(D),167975,0,(D),93915,24516,2183,1998,9963,12188,2400,15001,2643,1148,15364,3814,2697,143381,(D),20286,(L),46421,(D),57119,89,10497,4612,(D),8431,(D),(D),(D),(NA),3227,(D),(D),24148,0,15375,(D),6350,(D),48466,21712,26744,(L),39849,13636,21532,17856,3676,2334,61888,34112,(D),(D),17104,2345,106,(L),2193,52459,21293,31166,39042,19508,9181,(D),(D),335248,18836,6964,309448,20839,288609
