State County Code,AQI,ALAND,AWATER,INTPTLAT,INTPTLONG,PCP,TEMP,WIND,County Name,Region,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government,Workers 16 years and over,Car truck or van,Car truck or van-Drove alone,Car truck or van-Carpooled,Public transportation (excluding taxicab),Walked,Bicycle,Taxicab motorcycle or other means,Worked at home,No vehicle available,1 vehicle available,2 vehicles available,3 or more vehicles available
47009,45.05737704918032,1447307020.0,20307851.0,35.688185,-83.922973,45.41,60.0,2.4340075352564083,"Blount, TN",5.0,5047187,128670,39226,3173970,364959,205281,159678,350834,3159845,735882,1151460,2265938,543425,383747,364607,-10805,375412,-8592,3182562,2693540,,,,1579,,2693,,2285,9905,296237,118411,8234,169592,619790,572555,7330,6240,,21427,4417,5576,10861,256886,57432,3083,,47235,,,,,,,1046,3315,590,8793,20890,144971,275066,75092,3127,6373,19962,28208,21673,17197,6352,5841,37891,46816,6534,94826,25766,,-125,28772,4481,,132,11917,14120,,32862,11063,3891,,,13389,3290,,139441,0,102362,6888,29623,568,46391,30645,15777,,142857,111777,111283,105547,5736,34811,289591,174588,,51281,,9459,,,5811,151889,35228,116661,172116,71303,44254,54532,2027,489022,21714,13668,453640,38387,415253,59291,93.7,84.7,9.0,0.0,0.2,0.0,0.7,5.3,1.0,15.2,42.4,41.5
47025,38.36627906976744,1125581221.0,18090601.0,36.501542,-83.66072199999999,46.68,56.8,,"Claiborne, TN",5.0,1017761,31757,32048,501127,62396,37900,24496,91892,530623,120088,367050,335100,98010,73514,68017,-8055,76072,-7086,508213,407544,3195,,,,12386,,,,,28535,,,16116,103123,71062,,,,,,,,5308,,,,32061,,0,,0,,0,53,,,,,,34656,3434,,,3095,5828,4359,4771,1186,352,5125,3971,,31607,,,-87,25260,760,193,92,,50,,1813,,80,,,,,,18258,0,16277,,,88,4319,3759,563,,9811,6751,9098,7619,1479,,,23295,3821,,,2162,,0,,10900,782,10118,27479,7177,7860,11479,963,100669,4421,2764,93484,16014,77470,,,,,,,,,,,,,
47037,46.265027322404364,1304953365.0,56649279.0,36.169129,-86.78479,45.41,61.4,,"Davidson, TN",5.0,39889221,684410,58283,43579146,4326275,2438099,1888176,-10233789,29019082,5976279,4893860,28112973,5648948,3760772,9817225,-1000,9818225,2362,43576784,39846757,3058,,,1961,72442,,51077,,31830,2455376,660423,196493,1598460,1519660,836600,30522,144841,20853,138611,113588,64305,108503,21322,77586,38317,78152,683060,196492,88183,38242,9347,,274,27635,113673,,88841,48317,2343841,2559329,636930,88817,141566,226482,297850,164271,224612,152060,52511,244210,192682,137338,1473865,73460,79090,,556323,109239,,16629,131253,,110526,1231568,191402,322155,140551,,254086,307905,15469,2739748,,735243,465981,1525806,,1065038,854470,205374,5194,4797580,273360,2343413,2273954,69459,1280186,10064374,3948345,5449491,337577,328961,2274206,2142437,45318,86451,1847280,506468,1340812,1470603,456657,473713,483468,56765,3730027,925873,107438,2696716,995078,1701638,362855,88.1,78.5,9.6,2.0,2.2,0.2,0.9,6.7,2.2,25.5,45.5,26.7
47041,37.99430199430199,788283759.0,63786567.0,35.982219,-85.833596,48.86,60.1,,"DeKalb, TN",5.0,664964,19361,34346,377505,40998,24466,16532,58519,395026,87316,182622,229365,64885,48353,83255,-711,83966,11035,366470,307434,12854,,,,,,0,0,,17423,4727,1286,11410,127145,115921,,,153,8091,,-207,,77871,515,,,11224,,0,0,,0,0,0,0,0,,0,5100,18973,2718,,69,885,3032,2415,1600,,,,902,509,,,,,,204,52,,339,,,6924,,,,,,,,4899,0,3634,,,57,2814,,,,43229,,,4201,,288,29966,12326,,,709,3288,,0,,10740,1444,9296,14830,,3952,,376,59036,3038,1728,54270,12843,41427,,,,,,,,,,,,,
47045,25.14583333333333,1326939562.0,36775687.0,36.052831,-89.40359000000001,49.76,61.8,,"Dyer, TN",5.0,1440262,37708,38195,953921,105307,60282,45025,-21342,827272,196124,416866,618551,174013,128988,161357,-12613,173970,-8326,962247,808415,,1976,,,50,,,,,74292,19207,18182,36903,252799,175743,,,,,27512,-232,,,,,,77056,,,0,,0,,59,,,,25542,,79337,14925,,3691,9630,9198,4671,9230,3061,651,14618,4188,,34130,,2977,,14843,,96,,,,,5764,1494,,,,2190,,,36832,0,22940,,12074,,8680,,3077,,,,42719,,,3974,122753,60910,,13233,,1164,104,0,1060,43747,7440,36307,36139,9806,9810,15358,1165,153832,8645,3369,141818,51486,90332,,,,,,,,,,,,,
47065,47.579861111111114,1404935852.0,86587760.0,35.160762,-85.197711,41.15,61.6,,"Hamilton, TN",5.0,17190553,357738,48053,14576939,1554741,855092,699649,-1753280,11268918,2797502,3124133,10032561,2358324,1658675,2186054,-8498,2194552,-7486,14584425,12253195,3217,,,,9583,1589,,,21237,904175,243195,118720,542260,1856990,1032228,16474,91880,19653,250147,221791,16372,42059,294516,7756,9019,62561,824762,284491,25341,,8791,3453,1019,101142,78874,,221372,79900,656021,855899,214491,41720,32571,77589,92277,70788,48819,42491,22200,137417,52317,23219,867120,,79617,,592445,20583,,,34052,,86894,185561,39597,9423,21887,,72058,,,1016560,0,211268,,711801,,804849,685469,117416,1964,851777,382708,626999,598862,28137,127346,1846472,1039559,544460,165670,96783,104120,45349,21040,37731,537224,86688,450536,595337,218527,170386,190666,15758,2331230,776658,37115,1517457,314966,1202491,159114,91.9,83.0,8.8,1.0,1.9,0.2,0.6,4.5,2.1,20.8,38.2,39.0
47089,50.640167364016726,711873312.0,102176881.0,36.048479,-83.440966,38.52,60.0,,"Jefferson, TN",5.0,1763208,53535,32936,825620,100636,60580,40056,265317,990301,241207,531700,560593,146461,106405,118566,-3682,122248,-1387,827007,696633,1829,,,,,,,,,,14696,,43243,138730,54016,,,,,1750,,,,,6825,,84714,,,,0,0,,,,,,,,63544,13200,3555,291,9254,10160,4005,5858,926,682,11413,2152,2048,124657,,3781,-69,116881,,153,73,1194,,,3725,,529,,,909,,,14928,0,10590,,4116,,8049,6986,1071,,22537,1762,20580,20575,,,,33641,,10030,2139,2274,,0,,37345,7942,29403,42089,10795,10238,20870,186,130374,9300,5248,115826,19498,96328,,,,,,,,,,,,,
47093,47.76229508196721,1316269093.0,45712672.0,35.992726,-83.937721,45.31,60.6,,"Knox, TN",5.0,21121133,456132,46305,16859554,1810080,996150,813930,-972013,14077461,3488276,3555396,11742928,2672904,1858974,2443722,-8407,2452129,-5699,16865253,14447864,2794,,,1672,12854,,6208,,,938512,231083,132680,574749,960222,620151,17101,34101,38241,146378,50505,115347,57564,103178,24024,8074,25638,340071,110550,51100,,2965,8004,,35213,27019,,58081,43129,1143104,1475456,299724,57556,60481,127071,179235,95314,137928,76895,28959,174866,106938,130489,,1400,77463,,415798,29058,,,18734,,75416,505557,50556,48872,224171,,145027,35871,1060,839519,0,420259,,319404,,367966,294290,,,1270063,571392,985388,965204,20184,176586,3055271,1508934,1244689,150849,150799,110280,53042,9599,47639,650835,75990,574845,660508,207854,217450,223730,11474,2417389,426538,50108,1940743,980618,960125,225892,90.9,83.7,7.2,0.5,1.9,0.1,0.6,5.9,1.6,19.6,42.4,36.4
47099,26.0,1598356132.0,2228677.0,35.220476,-87.396546,46.58,61.1,,"Lawrence, TN",5.0,1372894,43081,31868,627835,72916,45779,27137,220808,775727,163323,433844,375323,108993,81856,143519,-6362,149881,-3929,631764,512566,,1514,,,,,,,167,53781,,,32066,120830,95434,1220,,262,24450,10760,-354,,,881,,,25396,336,0,0,0,,0,,,,,,20331,71771,12038,5399,719,5515,8827,5404,8922,2655,747,13648,4757,3140,49129,,4722,-96,36699,,,102,1405,4266,,4712,1410,,,,,,,17618,0,7994,,,143,5506,4525,986,,19533,2255,6528,6286,242,2618,65498,29987,,9433,,1080,369,0,711,21009,1549,19460,46406,13343,14800,16700,1563,119198,9557,3866,105775,19405,86370,,,,,,,,,,,,,
47105,48.28571428571429,593760992.0,46923925.0,35.73745,-84.316204,44.86,61.0,,"Loudon, TN",5.0,2257200,51454,43868,978709,115602,70073,45529,411674,1274781,428806,553613,653473,156247,110718,168989,-561,169550,26821,951888,816223,,231,,,,,,,225,101708,35233,4101,62374,184771,107920,,30997,,12904,5029,,50,15208,,,,76851,41145,,0,,0,0,206,73,,,24551,33664,80255,15428,1962,,9402,11590,8659,7767,,474,12682,4045,6748,78377,,1940,-85,53856,1023,190,91,,,13145,4036,,504,,,,,,31103,0,11078,13861,5986,178,10463,8306,2165,,42218,1591,56427,20225,36202,4609,84119,40741,,10525,,7150,,,,36420,4070,32350,56709,15395,14676,26042,596,135665,12982,4618,118065,8888,109177,,,,,,,,,,,,,
47107,34.739495798319325,1114009036.0,5340572.0,35.424471000000004,-84.619962,43.06,61.2,,"McMinn, TN",5.0,1793856,52850,33942,1107551,132835,75939,56896,66394,1041110,216653,536093,791559,196365,139469,119627,-6760,126387,-4315,1111866,977051,,4305,-64,,,,,,209,60146,16361,14175,29610,444366,300086,1455,,,13274,38922,-138,,151106,344,4158,9447,144280,,0,,995,,0,,,51,21081,20775,30891,76814,10175,1427,2403,12029,11141,7575,7173,1663,1617,14935,3480,3196,43784,,13510,-90,13074,792,201,96,,,,6130,,,322,,2175,,,39967,0,31190,1055,7535,187,9884,7341,2550,,,,49340,48755,585,,,36740,,15388,7654,2534,249,,,29967,3817,26150,46449,13629,11890,19952,978,134815,8618,4700,121497,20784,100713,,,,,,,,,,,,,
47113,26.93913043478261,1442901132.0,3930429.0,35.606056,-88.833424,52.77,61.9,,"Madison, TN",5.0,3916389,97663,40101,3568031,385397,209201,176196,-751493,2431141,563655,921593,2508235,661679,485483,398117,-14840,412957,-11834,3579865,2755887,,4980,-52,,,493,,418,,240601,51441,40870,148290,619039,364486,16160,12087,78400,131589,,-819,,72476,2037,3512,4135,254553,113784,,,,0,0,64624,2258,,,33448,174058,263497,56122,14610,10113,29470,26264,17858,19221,13272,5532,46823,16473,7739,,,1644,-191,75311,,426,203,11416,,12885,31246,6420,,7080,,12146,,,86460,0,44977,9541,31523,419,56169,30904,25291,,116453,13774,188957,183441,5516,83147,512491,325965,,,48129,14062,,,,108877,10208,98669,119673,36165,32112,39939,11457,823978,45448,8742,769788,120001,649787,,,,,,,,,,3.2,20.4,39.9,36.4
47119,26.536363636363635,1588021145.0,6319196.0,35.615696,-87.077763,41.63,60.7,,"Maury, TN",5.0,3437891,89981,38207,2282444,254082,141663,112419,213783,2242145,407819,787927,1561460,391936,279517,329048,-12958,342006,-9967,2292411,1882389,,1395,,,,,,,,186954,59844,11497,115613,507345,454189,,4277,,24213,5683,-121,,393717,,1393,5247,53156,,,,,,0,,3597,,36757,,103271,147244,36623,1426,3565,14017,20893,13361,10506,2654,3134,24759,11503,4803,,,4988,-81,25617,,,86,7278,,2564,33591,12717,4580,,,12560,,,143085,0,33981,,106696,,90737,25496,65265,,75836,10966,83791,79665,4126,10229,217228,144414,23514,31697,17603,11585,,,3719,82213,7051,75162,115084,38883,32520,40648,3033,410022,16716,8144,385162,64323,320839,40326,94.5,90.0,4.5,0.2,0.0,0.0,1.5,3.7,1.3,17.0,43.0,38.7
47125,31.724458204334365,1396434035.0,12076781.0,36.500353999999994,-87.380887,49.13,61.0,,"Montgomery, TN",5.0,7668032,195734,39176,3101345,328925,183539,145386,2166464,4938884,1234759,1494389,2031122,557051,411665,513172,-5439,518611,-2542,3103887,2363478,4175,1182,,,24348,,,179,,248500,68399,23633,156468,287387,221573,,36316,5950,6813,,,,,175,407,3183,65814,,,,,0,0,,13625,,,,108752,343371,84529,11313,11847,31364,33959,18200,24004,14137,8159,77495,18627,9737,,,,-139,33394,,310,148,5810,8431,615,60766,,2310,,,13546,185,,95725,0,72725,3527,19021,452,72745,,,,116339,19603,116793,109845,6948,30859,397419,211703,,,35290,8784,,,6599,174298,16777,157521,185221,53021,51714,76180,4306,740409,163838,21896,554675,128821,425854,88739,94.5,88.9,5.6,0.8,1.1,0.0,0.4,3.2,0.7,22.7,44.6,32.0
47141,29.508196721311478,1038860606.0,3777709.0,36.14094,-85.49618000000001,50.81,59.3,,"Putnam, TN",5.0,2826005,75931,37218,2157099,226981,129672,97309,-294650,1635468,500491,690046,1379554,396398,299089,381147,-10770,391917,-9786,2166885,1619716,2102,,,,2948,311,2373,264,,147590,40643,16854,90093,288732,230925,4220,,,32176,36156,,,,,11372,15024,57807,,,0,696,0,,,1063,297,,4459,112175,204434,45137,5091,4658,19139,16875,24764,14001,6168,2591,40511,11462,14037,,,,-99,60931,,,105,2096,10141,6038,22389,,,3426,,13880,,,68401,0,49715,3439,14660,587,42070,34261,,,93329,4425,85023,,,13462,242477,140248,,,26751,2733,,0,,110495,13787,96708,91255,30049,28341,30657,2208,547169,22127,7279,517763,179450,338313,,,,,,,,,,1.0,20.1,48.3,30.6
47145,35.384615384615394,934284686.0,88700776.0,35.847249,-84.523942,45.53,60.6,,"Roane, TN",5.0,2021597,52874,38234,1496474,176855,101682,75173,-187770,1131849,272143,617605,1162976,231505,156332,101993,-6404,108397,-5584,1502058,1277585,,313,,,,0,,,,,,6846,29950,60698,59920,882,22335,,6690,,-117,,1751,292,307,,778,,0,0,,0,0,,,,,,23752,62656,11691,,,8502,12124,7101,5054,1128,829,11753,1858,,,,2601,-85,19351,,190,90,,,3147,,,,,,,,,12252,0,7454,,,122,11772,9717,2064,,741484,2837,99928,,,5076,103480,33242,,25856,,3264,,,2199,27023,3631,23392,,9832,11195,21323,,224473,54313,4731,165429,57716,107713,,,,,,,,,,,,,
47155,45.837988826815646,1534562013.0,13491050.0,35.801809999999996,-83.51569599999999,42.58,58.0,6.61536984848485,"Sevier, TN",5.0,3507799,96673,36285,2370475,265715,152066,113649,46073,2150833,497364,859602,1504761,354804,241155,510910,-4475,515385,-3761,2374236,2047514,,154,,,,,,,,137417,36519,18611,82287,92164,41869,2464,5273,,5177,1090,,,19393,,3213,1562,50295,23890,17800,,,,0,785,1138,443,4056,,50266,306808,33384,9031,5106,19881,47956,18835,23477,49084,10490,30588,40122,18854,,,561,-74,16958,969,,,2453,,,14457,4340,,,,4495,2144,,65469,0,45248,,14965,,90878,82638,,,67588,41977,92401,91993,408,8407,138471,67404,,16252,,280580,154644,15026,110910,524381,231362,293019,107807,27739,31018,45224,3826,326722,30533,8672,287517,35818,251699,,,,,,,,,,1.5,18.7,35.5,44.3
47157,44.38251366120218,1977687718.0,55517852.0,35.183794,-89.895397,60.18,63.8,4.87984039452055,"Shelby, TN",5.0,43210184,934603,46234,38295638,4088021,2214479,1873542,-5355060,28852557,6617431,7740196,27980679,6028453,4154911,4286506,-7332,4293838,-4102,38299740,33171492,,,-119,7486,,,,,73611,1812787,428289,176548,1207950,3832621,1843265,29972,38695,23453,276963,310541,38259,213039,,,14362,845930,1989356,627514,101344,13541,17451,4788,505,618830,88376,88396,396685,31926,2895640,2473391,708441,100251,85261,148273,251457,247015,124293,147866,82745,308086,141055,128648,4629729,44382,144244,61569,927247,103664,,,304659,,431682,404964,104145,22972,60207,,193522,16096,8022,2139212,,702105,733664,679183,,1054569,884541,166651,3377,1759450,925443,2427162,2323749,103413,437741,5228984,2156170,2462189,356952,253673,368301,248680,37330,82291,1260645,279242,981403,1431219,414778,387715,576682,52044,5128248,1394060,172109,3562079,1012936,2549143,422897,92.1,81.9,10.1,1.5,1.5,0.1,1.0,3.8,3.7,27.1,39.3,30.0
47163,50.62568306010929,1070732771.0,42201523.0,36.510213,-82.299396,38.66,57.8,,"Sullivan, TN",5.0,6164041,156667,39345,4634030,531251,300060,231191,-547830,3554949,937115,1671977,3309631,830975,599784,493424,-12603,506027,-10646,4644676,4162154,1527,,,,1472,-626,,,12244,373176,165488,16370,191318,1180580,130879,5912,7541,20259,26862,14058,,6826,4091,,,7029,1049701,,,,421,,0,42467,19870,59,,36904,164084,334440,88229,8348,7413,27558,37585,33528,20038,13571,8512,57597,17936,14125,157654,,9149,-141,64424,5292,,150,20776,,,76441,19964,4854,6134,,37924,,,129504,0,90452,,29966,,46086,33194,,,162169,81618,190208,182204,8004,37692,836604,457071,310288,47129,22116,21230,16475,,,167890,21413,146477,187535,50054,56418,73497,7566,482522,44974,14015,423533,95965,327568,66133,93.2,86.4,6.8,0.2,1.2,0.1,1.7,3.5,0.8,17.2,38.2,43.8
47165,42.85614035087719,1371067660.0,35857194.0,36.473442999999996,-86.45979799999999,52.22,60.2,,"Sumner, TN",5.0,7913995,180063,43951,3809502,400525,237645,162880,2161158,5570135,951143,1392717,2315427,558668,395788,935407,-9025,944432,-4784,3814286,3341390,,,,,,,,,,461904,125028,54321,282555,505407,397420,,15056,29497,82952,58699,,,,,5791,12645,107987,,1763,,,,,11852,23587,,34296,22848,224917,333283,56778,8113,6172,36035,56636,22914,33662,14153,3312,51154,25849,18505,,,3400,-285,59116,5163,,302,13877,1284,,49918,,10492,3931,,13240,16743,,123113,0,63280,,52763,,107179,89232,18033,-86,283658,55796,138324,130114,8210,31568,445897,179667,190353,59631,16246,63847,,,13724,121227,7071,114156,241171,76054,74449,85362,5306,472896,56721,16201,399974,56285,343689,88419,92.7,85.2,7.5,0.3,0.5,0.1,1.3,5.2,0.6,16.5,44.6,38.3
47173,11.05,579031092.0,61051992.0,36.28414,-83.836088,46.23,58.5,,"Union, TN",5.0,560470,19140,29283,164233,21076,14794,6282,172325,315482,61520,183468,89500,27862,21580,46871,-4604,51475,-4352,168585,125516,,417,,,,,,,,,,2849,19349,27381,21042,,,,,140,,,80,69,72,,6339,,,0,0,,0,,,63,,,7178,12406,1232,,50,560,,1779,2301,,,855,777,,7575,,,,5239,929,96,,,107,,,,171,,,,,,,0,854,,,,900,816,85,,,,4955,4445,510,,,4345,667,,,1881,,0,,2662,52,2610,15970,3825,4800,,,43069,1354,1721,39994,7125,32869,,,,,,,,,,,,,
47187,40.25819672131148,1508923180.0,3012752.0,35.894845000000004,-86.897886,42.86,60.7,,"Williamson, TN",5.0,19934040,219107,90979,15678110,1371665,839674,531991,2042659,16349104,2476222,1108714,8198463,1500509,968518,5979138,-11492,5990630,-5708,15683818,14922946,,354,,,,1721,,1460,21933,880683,332257,26161,522265,280100,163071,,11195,,23706,32441,,,,2896,5589,10059,117029,55274,2450,,488,426,492,,15568,,11492,11132,590688,909608,222416,29157,80301,61382,111384,41911,69539,42206,26615,96889,72578,55230,201778,,2385,,85002,,,777,81140,,,431646,202800,71546,7359,,70308,63313,16320,1436367,0,531290,217452,680482,7143,353686,299902,50523,3261,1925335,1223002,798850,774599,24251,96177,4698548,1939487,2436238,150811,172012,319399,273921,1732,43746,365015,55520,309495,379998,109262,135083,114012,21641,760872,79164,19910,661798,48142,613656,106777,87.9,81.1,6.8,0.7,1.2,0.0,1.5,8.7,0.4,11.2,47.0,41.4
47189,42.84888888888889,1479053208.0,32002363.0,36.148476,-86.29021,48.22,60.7,,"Wilson, TN",5.0,5928730,132781,44650,2963550,320912,185507,135405,1585833,4228471,715181,985078,1959768,437606,302201,566176,-13826,580002,-12546,2976096,2650176,,248,,,,,3198,,,303429,76678,64027,162724,312079,210087,8909,15730,,38871,4157,9853,,,995,2889,6646,101992,36233,0,,,,0,37150,12622,,3522,10056,,362997,50695,6367,122692,28763,35669,17226,19116,13157,5812,38167,13233,12100,302006,70,2557,-300,82748,5764,,317,45632,,160841,30663,9459,6953,,,5329,,,95591,0,68544,,25603,,77555,55558,22048,-51,154260,110086,94410,93670,740,29942,252934,130929,,29937,,23437,17004,,6427,126217,14198,112019,169913,59475,53100,53066,4272,325920,19092,11913,294915,41623,253292,,,,,,,,,,0.9,13.2,37.8,48.1
48027,38.994520547945214,2722143949.0,95339601.0,31.042312,-97.481404,42.08,68.9,5.870403682892902,"Bell, TX",6.0,14086190,340411,41380,10837988,1162022,519583,642439,-811930,8864036,2377653,2844501,7715340,2340609,1698170,782039,1571,780468,6208,10831780,5600342,,,-119,,,,14929,,30340,605084,298570,53384,253130,442778,167500,10441,11009,34910,11963,41588,,,3147,,24123,15716,275278,9950,8095,,,,,64530,7009,66638,,112189,331542,599906,160203,16370,15690,44922,98704,25742,41224,21274,15920,118924,25858,15075,296285,3680,60308,-149,52273,3507,,,107054,,45034,84753,17514,7349,,,41566,7068,,235427,0,160565,,54304,,151785,125881,25435,469,338859,68410,154473,142738,11735,111878,1522680,884996,,,42697,15954,2370,,13580,249037,24739,224298,323773,105520,84566,117281,16406,5231438,985328,3127101,1119009,94009,1025000,155182,92.7,81.6,11.1,0.8,2.0,0.2,0.5,3.9,2.2,21.0,47.1,29.7
48029,46.05464480874317,3211269024.0,41953084.0,29.448671,-98.520147,45.17,70.7,4.8066027052965214,"Bexar, TX",6.0,84122309,1928680,43617,66024021,6721459,3456688,3264771,-5305133,53997429,15514496,14610384,45408052,10527968,7263197,10088001,-485,10088486,17759,66006262,51674839,8001,81,-133,8053,5017919,4747911,37227,232781,46418,3496940,1232968,409691,1854281,2718431,1739289,69138,159012,9989,134669,132518,178336,37508,616117,240058,42184,119760,979142,360105,123240,,11857,5173,5551,23688,89795,,115890,30988,2413032,4097648,1028662,138310,195505,289175,624599,290653,201609,253158,105335,616539,231456,122647,2284717,79940,,-5808,728924,98729,633946,6846,187822,,245406,1840127,163246,56756,143364,,630185,797981,48595,6575469,,1954058,751793,3733666,,1478788,1131705,332232,14851,4485828,618714,2837368,2717889,119479,788516,7538645,4585462,1693484,614917,644782,539217,266763,41323,231131,2780814,542475,2238339,2108247,654168,601934,754942,97203,14331423,3685554,3178699,7467170,1407488,6059682,891648,89.4,78.3,11.1,2.8,1.9,0.2,1.4,4.3,2.8,21.6,41.6,34.0
48037,36.60805860805861,2292153750.0,98319961.0,33.446062,-94.422393,48.42,65.9,2.7648532464285696,"Bowie, TX",6.0,3557231,93860,37899,2473495,272101,140875,131226,-213934,1987460,651300,918471,1770333,478721,347495,224441,3065,221376,7124,2466371,1755757,5804,1811,-107,4100,6450,,,,12704,110099,30670,13671,65758,102792,70964,15012,3857,,29799,,,97,,131,,1828,31828,,,,,,,3463,2767,,17578,,129145,219991,63491,7122,6328,19103,14353,13759,14334,11669,5408,52312,8814,3298,103936,,8455,-58,30262,2942,,,50470,,2302,18613,5251,,1329,,9573,,,138835,0,102401,7801,23550,5083,41862,,14767,,72638,25618,64154,57579,6575,9018,458151,229948,174725,31711,21767,4948,681,,,107249,13401,93848,123750,54009,35434,28708,5599,710614,362881,8118,339615,84876,254739,,,,,,,,,,2.4,26.0,36.2,35.4
48039,39.22677595628414,3516716953.0,649539534.0,29.167817,-95.434647,56.03,72.3,4.614561122950823,"Brazoria, TX",6.0,15528652,354195,43842,8369816,869398,459846,409552,4021673,11522091,1723909,2282652,6075376,1380060,970508,914380,5416,908964,19045,8350771,7150297,9273,,,,235691,,,36426,19071,1449421,768132,328360,352929,1900951,299730,2462,19589,3185,107216,59563,47183,18678,5495,8796,699,26864,1601221,20211,,,,,,,7080,,1390058,9359,266677,514185,120830,9044,15301,51141,78511,39685,30687,19520,7662,112652,16299,12853,258139,,18407,967,113372,4634,43658,,49423,,19729,30768,5968,3029,,,20586,,,161018,0,96231,,38453,,165579,104703,,,432072,19081,269044,244132,24912,36579,687368,438201,,,88477,35634,,,22932,264104,19263,244841,395642,149682,117094,118356,10510,1200474,44122,26356,1129996,210641,919355,159779,96.2,87.1,9.2,0.1,0.9,0.0,0.7,2.1,1.3,13.0,46.5,39.1
48043,40.1866295264624,16015870002.0,22063764.0,29.808996999999998,-103.25245799999999,15.33,67.0,5.982260340659344,"Brewster, TX",6.0,400928,9200,43579,230401,23386,12978,10408,1307,208322,113865,78741,156322,44661,34253,29418,-3210,32628,-445,230846,140423,,,,,1903,,,,1983,23625,8680,2404,12541,1532,268,,,,0,,0,0,0,0,,,1264,,,0,0,0,0,0,,,0,,11123,11104,,,485,,3485,1587,843,,,760,184,,3665,,1197,,651,,263,0,,,,6955,,,,,6283,,,7052,0,5410,,1018,,2113,,,,13337,,2687,,,,,5093,,,1009,2011,,0,,23284,15628,7656,12130,3945,4126,3561,498,90423,30874,569,58980,34419,24561,,,,,,,,,,,,,
